consumer_id,consumer_type,preferences
3561,Generic,"[0.0862069, 0.04310345, 0.01724138, 0.00862069, 0.38505748, 0.028735632, 0.0, 0.13218391, 0.011494253, 0.0028735632, 0.031609196, 0.0057471264, 0.00862069, 0.077586204, 0.054597702, 0.077586204, 0.014367816, 0.014367816]"
3562,Generic,"[0.098913044, 0.05, 0.009782609, 0.019565217, 0.2423913, 0.032608695, 0.0, 0.17826086, 0.013043478, 0.004347826, 0.045652173, 0.013043478, 0.015217391, 0.11847826, 0.052173913, 0.085869566, 0.014130435, 0.006521739]"
3563,Generic,"[0.0754717, 0.04528302, 0.003773585, 0.003773585, 0.18113208, 0.05283019, 0.0, 0.3735849, 0.01509434, 0.011320755, 0.018867925, 0.003773585, 0.011320755, 0.064150944, 0.04528302, 0.05283019, 0.033962265, 0.00754717]"
3564,Generic,"[0.20454545, 0.09848485, 0.0, 0.003787879, 0.060606062, 0.030303031, 0.0, 0.10606061, 0.011363637, 0.007575758, 0.09090909, 0.003787879, 0.018939395, 0.030303031, 0.14015152, 0.16287878, 0.015151516, 0.015151516]"
3565,Generic,"[0.20363636, 0.07636364, 0.0036363637, 0.021818181, 0.09090909, 0.025454545, 0.0, 0.07272727, 0.018181818, 0.0036363637, 0.047272727, 0.010909091, 0.018181818, 0.036363635, 0.16363636, 0.16727273, 0.03272727, 0.0072727273]"
3566,Generic,"[0.030303031, 0.060606062, 0.0, 0.0, 0.09090909, 0.121212125, 0.0, 0.42424244, 0.0, 0.030303031, 0.0, 0.0, 0.0, 0.060606062, 0.0, 0.030303031, 0.121212125, 0.030303031]"
3567,Generic,"[0.10891089, 0.02970297, 0.01980198, 0.01980198, 0.15841584, 0.04950495, 0.00990099, 0.1980198, 0.01980198, 0.01980198, 0.02970297, 0.00990099, 0.03960396, 0.03960396, 0.05940594, 0.11881188, 0.06930693, 0.0]"
3568,Generic,"[0.15, 0.07777778, 0.0055555557, 0.0055555557, 0.06111111, 0.016666668, 0.0055555557, 0.1388889, 0.0055555557, 0.011111111, 0.022222223, 0.0, 0.011111111, 0.027777778, 0.21666667, 0.08888889, 0.1388889, 0.016666668]"
3569,Generic,"[0.0732899, 0.07491857, 0.034201954, 0.070032574, 0.2068404, 0.026058631, 0.0, 0.12703583, 0.03257329, 0.0048859934, 0.08957655, 0.030944625, 0.014657981, 0.0504886, 0.05374593, 0.07654723, 0.019543974, 0.014657981]"
3570,Generic,"[0.03125, 0.0, 0.0, 0.0, 0.34375, 0.0625, 0.0, 0.25, 0.0, 0.0625, 0.0, 0.03125, 0.0, 0.0625, 0.03125, 0.03125, 0.03125, 0.0625]"
3571,Generic,"[0.10526316, 0.05263158, 0.04511278, 0.04511278, 0.24060151, 0.007518797, 0.0, 0.120300755, 0.02255639, 0.015037594, 0.075187966, 0.015037594, 0.007518797, 0.060150377, 0.075187966, 0.09774436, 0.007518797, 0.007518797]"
3572,Generic,"[0.022727273, 0.007575758, 0.022727273, 0.030303031, 0.4090909, 0.030303031, 0.007575758, 0.23484848, 0.007575758, 0.0, 0.007575758, 0.007575758, 0.007575758, 0.12878788, 0.030303031, 0.030303031, 0.015151516, 0.0]"
3573,Generic,"[0.16981132, 0.11320755, 0.056603774, 0.13207547, 0.1509434, 0.0, 0.0, 0.03773585, 0.03773585, 0.0, 0.018867925, 0.018867925, 0.0, 0.0, 0.16981132, 0.056603774, 0.03773585, 0.0]"
3574,Generic,"[0.14035088, 0.039473683, 0.013157895, 0.01754386, 0.2236842, 0.048245613, 0.004385965, 0.18421052, 0.00877193, 0.0, 0.048245613, 0.00877193, 0.01754386, 0.057017542, 0.0745614, 0.065789476, 0.030701755, 0.01754386]"
3575,Niche,"[0.14893617, 0.021276595, 0.0, 0.0, 0.10638298, 0.021276595, 0.0, 0.08510638, 0.0, 0.0, 0.34042552, 0.0, 0.04255319, 0.04255319, 0.06382979, 0.10638298, 0.021276595, 0.0]"
3576,Generic,"[0.13591023, 0.08852868, 0.034912717, 0.08852868, 0.14837906, 0.024937656, 0.0, 0.11097257, 0.02244389, 0.0037406483, 0.023690773, 0.046134662, 0.014962593, 0.048628427, 0.0723192, 0.061097257, 0.04488778, 0.029925186]"
3577,Generic,"[0.048387095, 0.05645161, 0.0, 0.0, 0.2016129, 0.0, 0.0, 0.17741935, 0.008064516, 0.0, 0.0, 0.016129032, 0.008064516, 0.41935483, 0.016129032, 0.016129032, 0.024193548, 0.008064516]"
3578,Generic,"[0.1465721, 0.07565012, 0.0047281324, 0.009456265, 0.22931442, 0.040189125, 0.0023640662, 0.13475177, 0.016548464, 0.014184397, 0.0070921984, 0.016548464, 0.021276595, 0.08747045, 0.06146572, 0.07801419, 0.026004728, 0.028368793]"
3579,Generic,"[0.31958762, 0.11752577, 0.04742268, 0.049484536, 0.05773196, 0.022680413, 0.0, 0.05154639, 0.020618556, 0.0020618557, 0.022680413, 0.020618556, 0.008247423, 0.026804123, 0.10309278, 0.08865979, 0.032989692, 0.008247423]"
3580,Generic,"[0.2542373, 0.118644066, 0.0, 0.0, 0.059322033, 0.008474576, 0.0, 0.042372882, 0.025423728, 0.008474576, 0.042372882, 0.0, 0.008474576, 0.042372882, 0.13559322, 0.23728813, 0.016949153, 0.0]"
3581,Generic,"[0.23728813, 0.20338982, 0.0, 0.016949153, 0.084745765, 0.0, 0.0, 0.016949153, 0.016949153, 0.0, 0.033898305, 0.0, 0.0, 0.0, 0.30508474, 0.06779661, 0.0, 0.016949153]"
3582,Generic,"[0.1631579, 0.3263158, 0.010526316, 0.08421053, 0.1, 0.015789473, 0.0, 0.031578947, 0.031578947, 0.010526316, 0.0, 0.015789473, 0.015789473, 0.042105265, 0.094736844, 0.05263158, 0.0, 0.005263158]"
3583,Generic,"[0.08695652, 0.0, 0.0, 0.0, 0.10869565, 0.0, 0.0, 0.17391305, 0.0, 0.0, 0.0, 0.04347826, 0.0, 0.41304347, 0.0, 0.10869565, 0.06521739, 0.0]"
3584,Generic,"[0.15789473, 0.04511278, 0.0, 0.0, 0.120300755, 0.30075186, 0.0, 0.14285715, 0.0, 0.015037594, 0.02255639, 0.0, 0.04511278, 0.015037594, 0.02255639, 0.10526316, 0.007518797, 0.0]"
3585,Generic,"[0.029498525, 0.0147492625, 0.005899705, 0.0147492625, 0.14454277, 0.017699115, 0.0029498525, 0.37463126, 0.005899705, 0.005899705, 0.0029498525, 0.020648967, 0.0147492625, 0.2300885, 0.01179941, 0.053097345, 0.038348082, 0.01179941]"
3586,Generic,"[0.03723404, 0.015957447, 0.005319149, 0.026595745, 0.11702128, 0.021276595, 0.005319149, 0.30851063, 0.015957447, 0.021276595, 0.047872342, 0.026595745, 0.010638298, 0.17021276, 0.031914894, 0.06382979, 0.069148935, 0.005319149]"
3587,Generic,"[0.18571429, 0.042857144, 0.0, 0.0, 0.12857144, 0.014285714, 0.0, 0.2, 0.0, 0.0, 0.028571429, 0.014285714, 0.028571429, 0.057142857, 0.057142857, 0.12857144, 0.057142857, 0.057142857]"
3588,Generic,"[0.1859155, 0.053521127, 0.0, 0.0028169013, 0.06760564, 0.10140845, 0.0, 0.1859155, 0.008450705, 0.03943662, 0.008450705, 0.0028169013, 0.025352113, 0.047887325, 0.061971832, 0.10985915, 0.050704226, 0.047887325]"
3589,Generic,"[0.18018869, 0.09811321, 0.008490566, 0.032075472, 0.16698113, 0.041509435, 0.00094339624, 0.12924528, 0.021698114, 0.003773585, 0.016037736, 0.00754717, 0.012264151, 0.046226416, 0.09056604, 0.06603774, 0.04811321, 0.03018868]"
3590,Generic,"[0.0873635, 0.054602183, 0.03432137, 0.042121686, 0.22620904, 0.040561624, 0.0031201248, 0.18096724, 0.015600624, 0.010920437, 0.03900156, 0.017160686, 0.028081123, 0.070202805, 0.04524181, 0.08424337, 0.015600624, 0.004680187]"
3591,Generic,"[0.1384083, 0.055363324, 0.0034602077, 0.013840831, 0.183391, 0.038062282, 0.0034602077, 0.19723183, 0.0069204154, 0.0, 0.013840831, 0.0, 0.031141868, 0.096885815, 0.05882353, 0.11418685, 0.031141868, 0.013840831]"
3592,Generic,"[0.0491453, 0.03846154, 0.02991453, 0.040598292, 0.23931624, 0.023504274, 0.0021367522, 0.24358974, 0.010683761, 0.0042735045, 0.0042735045, 0.051282052, 0.02991453, 0.13461539, 0.021367522, 0.027777778, 0.036324788, 0.012820513]"
3593,Generic,"[0.056818184, 0.045454547, 0.022727273, 0.03409091, 0.5, 0.011363637, 0.0, 0.11363637, 0.0, 0.0, 0.011363637, 0.011363637, 0.0, 0.11363637, 0.045454547, 0.022727273, 0.011363637, 0.0]"
3594,Generic,"[0.15789473, 0.07017544, 0.04385965, 0.057017542, 0.14473684, 0.030701755, 0.0, 0.1754386, 0.02631579, 0.0, 0.039473683, 0.01754386, 0.004385965, 0.03508772, 0.0745614, 0.0877193, 0.030701755, 0.004385965]"
3595,Generic,"[0.14583333, 0.041666668, 0.0, 0.020833334, 0.33333334, 0.0, 0.0, 0.083333336, 0.0625, 0.0, 0.104166664, 0.0, 0.0, 0.041666668, 0.083333336, 0.041666668, 0.041666668, 0.0]"
3596,Generic,"[0.030303031, 0.012121212, 0.018181818, 0.006060606, 0.16363636, 0.060606062, 0.024242423, 0.26666668, 0.0, 0.07272727, 0.024242423, 0.012121212, 0.060606062, 0.084848486, 0.018181818, 0.1030303, 0.030303031, 0.012121212]"
3597,Generic,"[0.104477614, 0.08955224, 0.09701493, 0.11940298, 0.15671642, 0.029850746, 0.0, 0.09701493, 0.0, 0.0074626864, 0.04477612, 0.052238807, 0.02238806, 0.029850746, 0.052238807, 0.07462686, 0.014925373, 0.0074626864]"
3598,Generic,"[0.10204082, 0.08163265, 0.020408163, 0.06122449, 0.1632653, 0.030612245, 0.010204081, 0.19387755, 0.030612245, 0.010204081, 0.0, 0.010204081, 0.020408163, 0.08163265, 0.08163265, 0.071428575, 0.020408163, 0.010204081]"
3599,Generic,"[0.25073746, 0.088495575, 0.005899705, 0.017699115, 0.073746316, 0.044247787, 0.0, 0.064896755, 0.0088495575, 0.005899705, 0.029498525, 0.0029498525, 0.0147492625, 0.038348082, 0.1740413, 0.15044248, 0.020648967, 0.0088495575]"
3600,Generic,"[0.07392996, 0.038910504, 0.013618677, 0.06809338, 0.25291827, 0.02918288, 0.0, 0.19649805, 0.0116731515, 0.0038910506, 0.025291828, 0.0116731515, 0.021400778, 0.09533074, 0.025291828, 0.10700389, 0.017509727, 0.007782101]"
3601,Generic,"[0.05905512, 0.062992126, 0.027559055, 0.047244094, 0.14173229, 0.015748031, 0.0, 0.24015749, 0.047244094, 0.011811024, 0.0, 0.027559055, 0.015748031, 0.17322835, 0.03937008, 0.051181104, 0.035433073, 0.003937008]"
3602,Generic,"[0.12173913, 0.07826087, 0.026086956, 0.008695652, 0.26956522, 0.04347826, 0.008695652, 0.16521738, 0.026086956, 0.026086956, 0.04347826, 0.0, 0.017391304, 0.017391304, 0.07826087, 0.052173913, 0.008695652, 0.008695652]"
3603,Generic,"[0.17357002, 0.07100592, 0.0, 0.0, 0.13806707, 0.049309663, 0.0, 0.084812626, 0.00591716, 0.01183432, 0.041420117, 0.003944773, 0.04733728, 0.041420117, 0.102564104, 0.20907298, 0.01183432, 0.007889546]"
3604,Generic,"[0.05882353, 0.0882353, 0.05882353, 0.11764706, 0.44117647, 0.0, 0.0, 0.05882353, 0.0, 0.0, 0.0, 0.029411765, 0.0, 0.11764706, 0.029411765, 0.0, 0.0, 0.0]"
3605,Generic,"[0.16564417, 0.030674847, 0.024539877, 0.006134969, 0.14723927, 0.116564415, 0.0, 0.1595092, 0.006134969, 0.018404908, 0.042944785, 0.006134969, 0.006134969, 0.036809817, 0.061349694, 0.116564415, 0.042944785, 0.012269938]"
3606,Generic,"[0.08163265, 0.0, 0.0, 0.020408163, 0.10204082, 0.06122449, 0.0, 0.46938777, 0.040816326, 0.0, 0.0, 0.0, 0.0, 0.06122449, 0.06122449, 0.020408163, 0.08163265, 0.0]"
3607,Generic,"[0.1572327, 0.09224319, 0.01048218, 0.014675053, 0.14884695, 0.016771488, 0.0, 0.064989515, 0.018867925, 0.006289308, 0.04192872, 0.014675053, 0.01048218, 0.035639413, 0.2264151, 0.09014675, 0.03773585, 0.012578616]"
3608,Generic,"[0.028169014, 0.03521127, 0.04225352, 0.08450704, 0.49295774, 0.014084507, 0.0, 0.09154929, 0.0070422534, 0.0, 0.0, 0.02112676, 0.0, 0.15492958, 0.014084507, 0.0, 0.0070422534, 0.0070422534]"
3609,Generic,"[0.13777778, 0.062222224, 0.022222223, 0.044444446, 0.32, 0.022222223, 0.0, 0.08888889, 0.013333334, 0.0, 0.008888889, 0.0044444446, 0.0044444446, 0.13333334, 0.031111112, 0.093333334, 0.0044444446, 0.008888889]"
3610,Generic,"[0.12989922, 0.061590146, 0.034714445, 0.055991042, 0.22172453, 0.031354982, 0.0033594626, 0.09742441, 0.015677491, 0.01343785, 0.022396417, 0.06382979, 0.010078387, 0.062709965, 0.05711086, 0.07838746, 0.0268757, 0.01343785]"
3611,Generic,"[0.093457945, 0.08722741, 0.021806853, 0.031152649, 0.19003116, 0.015576324, 0.0, 0.15264797, 0.024922118, 0.0031152647, 0.0031152647, 0.018691588, 0.012461059, 0.13707165, 0.13084112, 0.046728972, 0.021806853, 0.009345794]"
3612,Generic,"[0.16558442, 0.058441557, 0.0032467532, 0.0032467532, 0.2012987, 0.029220778, 0.0, 0.14285715, 0.0064935065, 0.0064935065, 0.012987013, 0.0097402595, 0.035714287, 0.084415585, 0.045454547, 0.13636364, 0.048701297, 0.0097402595]"
3613,Generic,"[0.123809524, 0.0, 0.0, 0.0, 0.16190477, 0.23809524, 0.0, 0.21904762, 0.0, 0.01904762, 0.00952381, 0.0, 0.01904762, 0.07619048, 0.00952381, 0.08571429, 0.028571429, 0.00952381]"
3614,Generic,"[0.19421488, 0.07438017, 0.016528925, 0.016528925, 0.22727273, 0.03305785, 0.0, 0.11570248, 0.024793388, 0.004132231, 0.037190083, 0.004132231, 0.012396694, 0.0661157, 0.049586777, 0.09504132, 0.024793388, 0.004132231]"
3615,Generic,"[0.030837005, 0.06167401, 0.11013216, 0.101321585, 0.17180617, 0.04845815, 0.026431719, 0.13215859, 0.04405286, 0.02202643, 0.026431719, 0.057268724, 0.013215859, 0.02202643, 0.057268724, 0.04405286, 0.017621145, 0.013215859]"
3616,Generic,"[0.28125, 0.03125, 0.0, 0.0, 0.03125, 0.03125, 0.0, 0.125, 0.0, 0.0, 0.09375, 0.0, 0.0, 0.03125, 0.125, 0.15625, 0.0625, 0.03125]"
3617,Generic,"[0.11940298, 0.08955224, 0.029850746, 0.04477612, 0.11940298, 0.0, 0.0, 0.14925373, 0.014925373, 0.014925373, 0.07462686, 0.0, 0.014925373, 0.029850746, 0.13432837, 0.07462686, 0.08955224, 0.0]"
3618,Generic,"[0.11797753, 0.05, 0.002247191, 0.011235955, 0.13146068, 0.048314605, 0.004494382, 0.2505618, 0.011235955, 0.007865168, 0.029213483, 0.01741573, 0.030898876, 0.07584269, 0.048876405, 0.12078652, 0.025280898, 0.016292134]"
3619,Generic,"[0.1491228, 0.05263158, 0.0, 0.0, 0.19298245, 0.05263158, 0.0, 0.20175439, 0.00877193, 0.0, 0.05263158, 0.00877193, 0.00877193, 0.02631579, 0.06140351, 0.14035088, 0.02631579, 0.01754386]"
3620,Generic,"[0.1855524, 0.07082153, 0.0014164306, 0.007082153, 0.1203966, 0.0694051, 0.0014164306, 0.16430596, 0.016997168, 0.0056657223, 0.014164306, 0.0028328612, 0.015580736, 0.101983, 0.08073654, 0.10339943, 0.028328612, 0.009915014]"
3621,Generic,"[0.10806175, 0.0651801, 0.027444255, 0.03773585, 0.13722126, 0.025728988, 0.0034305318, 0.15780446, 0.018867925, 0.0154373925, 0.02915952, 0.017152658, 0.04631218, 0.027444255, 0.13893653, 0.0703259, 0.060034305, 0.013722127]"
3622,Generic,"[0.08108108, 0.034749035, 0.042471044, 0.042471044, 0.16216215, 0.023166023, 0.0038610038, 0.16216215, 0.019305019, 0.023166023, 0.0, 0.034749035, 0.027027028, 0.15444015, 0.06563707, 0.06563707, 0.027027028, 0.03088803]"
3623,Generic,"[0.03125, 0.03125, 0.03125, 0.0, 0.0, 0.125, 0.0, 0.09375, 0.0, 0.28125, 0.0625, 0.0, 0.0625, 0.0625, 0.03125, 0.125, 0.0625, 0.0]"
3624,Generic,"[0.15559441, 0.09440559, 0.024475524, 0.03846154, 0.12237762, 0.022727273, 0.0, 0.12237762, 0.02972028, 0.006993007, 0.036713287, 0.01048951, 0.017482517, 0.034965035, 0.1486014, 0.10489511, 0.022727273, 0.006993007]"
3625,Generic,"[0.17123288, 0.06506849, 0.0034246575, 0.006849315, 0.17123288, 0.04109589, 0.0, 0.14383562, 0.0034246575, 0.006849315, 0.037671234, 0.0034246575, 0.017123288, 0.051369864, 0.08219178, 0.14726028, 0.030821918, 0.017123288]"
3626,Generic,"[0.16601102, 0.078678206, 0.018095987, 0.027537372, 0.18174666, 0.039339103, 0.0, 0.11329662, 0.016522422, 0.0023603463, 0.07946499, 0.009441385, 0.015735641, 0.048780486, 0.06845004, 0.10228167, 0.025177026, 0.007081039]"
3627,Generic,"[0.09803922, 0.039215688, 0.0, 0.0, 0.23529412, 0.019607844, 0.0, 0.19607843, 0.0, 0.019607844, 0.078431375, 0.019607844, 0.019607844, 0.078431375, 0.039215688, 0.09803922, 0.019607844, 0.039215688]"
3628,Generic,"[0.1, 0.033333335, 0.0, 0.033333335, 0.23333333, 0.06666667, 0.0, 0.33333334, 0.0, 0.033333335, 0.0, 0.0, 0.033333335, 0.0, 0.0, 0.13333334, 0.0, 0.0]"
3629,Generic,"[0.03125, 0.015625, 0.0, 0.0, 0.125, 0.0625, 0.0, 0.296875, 0.0, 0.0625, 0.03125, 0.015625, 0.0625, 0.046875, 0.03125, 0.15625, 0.03125, 0.03125]"
3630,Generic,"[0.21854305, 0.08940397, 0.01655629, 0.03311258, 0.18543047, 0.05629139, 0.0, 0.08609272, 0.01655629, 0.0033112583, 0.013245033, 0.0066225166, 0.01655629, 0.0397351, 0.08609272, 0.09933775, 0.029801324, 0.0033112583]"
3631,Generic,"[0.3548387, 0.11290322, 0.032258064, 0.0, 0.016129032, 0.016129032, 0.0, 0.11290322, 0.016129032, 0.0, 0.032258064, 0.016129032, 0.0, 0.048387095, 0.06451613, 0.11290322, 0.06451613, 0.0]"
3632,Generic,"[0.10526316, 0.02631579, 0.02631579, 0.05263158, 0.31578946, 0.02631579, 0.0, 0.05263158, 0.0, 0.0, 0.05263158, 0.02631579, 0.0, 0.10526316, 0.05263158, 0.15789473, 0.0, 0.0]"
3633,Generic,"[0.16129032, 0.09677419, 0.032258064, 0.06451613, 0.16129032, 0.032258064, 0.0, 0.12903225, 0.032258064, 0.0, 0.0, 0.032258064, 0.0, 0.09677419, 0.032258064, 0.032258064, 0.032258064, 0.06451613]"
3634,Generic,"[0.21428572, 0.035714287, 0.0, 0.0, 0.10714286, 0.0, 0.0, 0.25, 0.0, 0.0, 0.035714287, 0.0, 0.0, 0.035714287, 0.071428575, 0.17857143, 0.071428575, 0.0]"
3635,Generic,"[0.022522522, 0.018018018, 0.009009009, 0.0045045046, 0.1891892, 0.04954955, 0.0, 0.15315315, 0.0, 0.09009009, 0.0, 0.022522522, 0.03153153, 0.2117117, 0.0045045046, 0.08108108, 0.027027028, 0.08558559]"
3636,Generic,"[0.14285715, 0.028571429, 0.0, 0.0, 0.057142857, 0.08571429, 0.0, 0.08571429, 0.0, 0.028571429, 0.2, 0.0, 0.08571429, 0.0, 0.08571429, 0.2, 0.0, 0.0]"
3637,Generic,"[0.125, 0.05, 0.0125, 0.0125, 0.2875, 0.0375, 0.0, 0.1625, 0.0, 0.0, 0.075, 0.0, 0.0, 0.0375, 0.0875, 0.1, 0.0, 0.0125]"
3638,Generic,"[0.14871795, 0.1948718, 0.010256411, 0.03076923, 0.13846155, 0.020512821, 0.0, 0.11282051, 0.03076923, 0.0051282053, 0.025641026, 0.0051282053, 0.0, 0.041025642, 0.10769231, 0.092307694, 0.015384615, 0.020512821]"
3639,Generic,"[0.04310345, 0.04310345, 0.03448276, 0.02586207, 0.45689654, 0.02586207, 0.0, 0.12068965, 0.01724138, 0.00862069, 0.01724138, 0.01724138, 0.0, 0.12931034, 0.02586207, 0.01724138, 0.00862069, 0.00862069]"
3640,Generic,"[0.1521739, 0.032608695, 0.02173913, 0.032608695, 0.14130434, 0.054347824, 0.0, 0.18478261, 0.010869565, 0.0, 0.07608695, 0.02173913, 0.02173913, 0.032608695, 0.06521739, 0.097826086, 0.032608695, 0.02173913]"
3641,Generic,"[0.13293944, 0.0605613, 0.0059084194, 0.0029542097, 0.15952733, 0.053175777, 0.0029542097, 0.20236337, 0.0088626295, 0.0088626295, 0.03692762, 0.0044313148, 0.023633678, 0.0605613, 0.06942393, 0.097488925, 0.038404725, 0.031019202]"
3642,Generic,"[0.04347826, 0.08695652, 0.04347826, 0.08695652, 0.13043478, 0.0, 0.2173913, 0.04347826, 0.0, 0.0, 0.0, 0.2173913, 0.0, 0.08695652, 0.0, 0.0, 0.04347826, 0.0]"
3643,Generic,"[0.16806723, 0.070028014, 0.0028011205, 0.0, 0.13725491, 0.042016808, 0.0, 0.10364146, 0.0028011205, 0.014005602, 0.030812325, 0.0028011205, 0.022408964, 0.08963586, 0.10364146, 0.15126051, 0.033613447, 0.025210084]"
3644,Generic,"[0.02, 0.0, 0.0, 0.0, 0.34, 0.22, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08, 0.02, 0.08, 0.04, 0.0]"
3645,Generic,"[0.1495327, 0.093457945, 0.009345794, 0.018691588, 0.18691589, 0.018691588, 0.0, 0.093457945, 0.056074765, 0.009345794, 0.046728972, 0.009345794, 0.009345794, 0.037383176, 0.1588785, 0.056074765, 0.009345794, 0.037383176]"
3646,Generic,"[0.12804878, 0.09146342, 0.0060975607, 0.0121951215, 0.048780486, 0.042682927, 0.0, 0.07926829, 0.024390243, 0.067073174, 0.042682927, 0.0, 0.030487806, 0.0060975607, 0.27439025, 0.12195122, 0.0121951215, 0.0121951215]"
3647,Generic,"[0.083333336, 0.083333336, 0.020833334, 0.041666668, 0.1875, 0.020833334, 0.0, 0.104166664, 0.125, 0.0, 0.041666668, 0.0, 0.0, 0.083333336, 0.0625, 0.0625, 0.0625, 0.020833334]"
3648,Generic,"[0.17424242, 0.06168831, 0.012987013, 0.028138528, 0.21753247, 0.036796536, 0.0, 0.14610389, 0.014069264, 0.0010822511, 0.028138528, 0.0097402595, 0.012987013, 0.06926407, 0.06818182, 0.08658009, 0.025974026, 0.0064935065]"
3649,Generic,"[0.088607594, 0.03797468, 0.012658228, 0.025316456, 0.15189873, 0.025316456, 0.0, 0.20253165, 0.025316456, 0.025316456, 0.025316456, 0.06329114, 0.012658228, 0.101265825, 0.06329114, 0.088607594, 0.050632913, 0.0]"
3650,Generic,"[0.14583333, 0.07333333, 0.0125, 0.024166666, 0.19333333, 0.038333334, 0.004166667, 0.155, 0.016666668, 0.0058333334, 0.023333333, 0.01, 0.018333333, 0.0875, 0.06666667, 0.0875, 0.028333334, 0.009166666]"
3651,Generic,"[0.14746544, 0.05529954, 0.0069124424, 0.0, 0.07373272, 0.10368664, 0.0, 0.12672812, 0.0023041475, 0.02764977, 0.016129032, 0.0023041475, 0.029953917, 0.03686636, 0.071428575, 0.20967741, 0.059907835, 0.029953917]"
3652,Generic,"[0.15800416, 0.08108108, 0.035343036, 0.03950104, 0.24324325, 0.029106028, 0.004158004, 0.058212057, 0.016632017, 0.004158004, 0.02079002, 0.016632017, 0.008316008, 0.06029106, 0.12266112, 0.072765075, 0.01871102, 0.01039501]"
3653,Generic,"[0.13989638, 0.0880829, 0.0, 0.015544041, 0.16062176, 0.03626943, 0.0, 0.10880829, 0.020725388, 0.010362694, 0.020725388, 0.005181347, 0.020725388, 0.031088082, 0.16062176, 0.08290155, 0.015544041, 0.08290155]"
3654,Generic,"[0.21181263, 0.107942976, 0.012219959, 0.012219959, 0.124236256, 0.061099797, 0.00203666, 0.08350305, 0.024439918, 0.00814664, 0.01629328, 0.00407332, 0.01629328, 0.050916497, 0.12627292, 0.11405295, 0.014256619, 0.010183299]"
3655,Generic,"[0.11666667, 0.16666667, 0.0, 0.06666667, 0.083333336, 0.016666668, 0.0, 0.083333336, 0.21666667, 0.016666668, 0.0, 0.0, 0.016666668, 0.06666667, 0.083333336, 0.033333335, 0.033333335, 0.0]"
3656,Generic,"[0.12037037, 0.046296295, 0.0, 0.009259259, 0.23148148, 0.037037037, 0.0, 0.2037037, 0.009259259, 0.0, 0.027777778, 0.018518519, 0.027777778, 0.06481481, 0.074074075, 0.09259259, 0.018518519, 0.018518519]"
3657,Generic,"[0.29090908, 0.07272727, 0.0, 0.0, 0.07272727, 0.054545455, 0.0, 0.054545455, 0.0, 0.0, 0.036363635, 0.0, 0.0, 0.10909091, 0.09090909, 0.18181819, 0.036363635, 0.0]"
3658,Generic,"[0.12303665, 0.06282722, 0.005235602, 0.005235602, 0.096858636, 0.041884817, 0.0, 0.16753927, 0.007853403, 0.020942409, 0.060209423, 0.013089005, 0.04450262, 0.028795812, 0.16753927, 0.109947644, 0.034031413, 0.010471204]"
3659,Generic,"[0.12598425, 0.023622047, 0.015748031, 0.015748031, 0.18897638, 0.09448819, 0.007874016, 0.20472442, 0.0, 0.007874016, 0.031496063, 0.007874016, 0.007874016, 0.062992126, 0.05511811, 0.11023622, 0.031496063, 0.007874016]"
3660,Generic,"[0.12068965, 0.0862069, 0.00862069, 0.01724138, 0.060344826, 0.00862069, 0.0, 0.094827585, 0.02586207, 0.01724138, 0.05172414, 0.0, 0.01724138, 0.01724138, 0.31896552, 0.12068965, 0.02586207, 0.00862069]"
3661,Generic,"[0.22905028, 0.07821229, 0.011173184, 0.022346368, 0.18994413, 0.011173184, 0.0, 0.09497207, 0.011173184, 0.0, 0.09497207, 0.005586592, 0.0, 0.02793296, 0.08938547, 0.083798885, 0.039106146, 0.011173184]"
